category,name,price,rating,review_count,url,zip
Peruvian,1111 Peruvian Bistro,$$,4.5,95,https://www.yelp.com/biz/1111-peruvian-bistro-miami-2?adjust_creative=e1AJwhqcU3hPEpOOJGLaFQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=e1AJwhqcU3hPEpOOJGLaFQ,33130
American (New),Verde,$$,4.0,209,https://www.yelp.com/biz/verde-miami?adjust_creative=e1AJwhqcU3hPEpOOJGLaFQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=e1AJwhqcU3hPEpOOJGLaFQ,33130
Italian,Portobello Ristorante,$$,4.5,71,https://www.yelp.com/biz/portobello-ristorante-miami?adjust_creative=e1AJwhqcU3hPEpOOJGLaFQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=e1AJwhqcU3hPEpOOJGLaFQ,33145
American (New),The Cheesecake Factory,$$,3.0,435,https://www.yelp.com/biz/the-cheesecake-factory-miami?adjust_creative=e1AJwhqcU3hPEpOOJGLaFQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=e1AJwhqcU3hPEpOOJGLaFQ,33156
Juice Bars & Smoothies,Mary Coin Laundry & Deli,$,4.0,118,https://www.yelp.com/biz/mary-coin-laundry-and-deli-miami?adjust_creative=e1AJwhqcU3hPEpOOJGLaFQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=e1AJwhqcU3hPEpOOJGLaFQ,33133
Spanish,El Mencey Restaurante,$$,4.5,42,https://www.yelp.com/biz/el-mencey-restaurante-miami?adjust_creative=e1AJwhqcU3hPEpOOJGLaFQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=e1AJwhqcU3hPEpOOJGLaFQ,33144
Latin American,Bocas Grill,$$,4.0,247,https://www.yelp.com/biz/bocas-grill-miami-5?adjust_creative=e1AJwhqcU3hPEpOOJGLaFQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=e1AJwhqcU3hPEpOOJGLaFQ,33122
Japanese,Fuji Hana,$$,4.0,172,https://www.yelp.com/biz/fuji-hana-miami-2?adjust_creative=e1AJwhqcU3hPEpOOJGLaFQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=e1AJwhqcU3hPEpOOJGLaFQ,33186
Latin American,Fritanga Cana Brava,$,4.5,90,https://www.yelp.com/biz/fritanga-cana-brava-miami-5?adjust_creative=e1AJwhqcU3hPEpOOJGLaFQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=e1AJwhqcU3hPEpOOJGLaFQ,33125
Pizza,Frankie's Pizza,$,3.5,225,https://www.yelp.com/biz/frankies-pizza-miami-2?adjust_creative=e1AJwhqcU3hPEpOOJGLaFQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=e1AJwhqcU3hPEpOOJGLaFQ,33165
Thai,Red Koi Lounge,$$,3.5,502,https://www.yelp.com/biz/red-koi-lounge-coral-gables?adjust_creative=e1AJwhqcU3hPEpOOJGLaFQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=e1AJwhqcU3hPEpOOJGLaFQ,33134
Salad,Guayabitas Eatery,$,4.5,75,https://www.yelp.com/biz/guayabitas-eatery-miami?adjust_creative=e1AJwhqcU3hPEpOOJGLaFQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=e1AJwhqcU3hPEpOOJGLaFQ,33128
Sports Bars,Scully's Tavern,$$,4.0,214,https://www.yelp.com/biz/scullys-tavern-miami?adjust_creative=e1AJwhqcU3hPEpOOJGLaFQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=e1AJwhqcU3hPEpOOJGLaFQ,33173
Juice Bars & Smoothies,grown,$$,3.5,395,https://www.yelp.com/biz/grown-miami?adjust_creative=e1AJwhqcU3hPEpOOJGLaFQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=e1AJwhqcU3hPEpOOJGLaFQ,33143
Mediterranean,Rice House of Kabob,$$,4.0,228,https://www.yelp.com/biz/rice-house-of-kabob-miami-3?adjust_creative=e1AJwhqcU3hPEpOOJGLaFQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=e1AJwhqcU3hPEpOOJGLaFQ,33130
Seafood,Catch Of The Day,$$,3.5,308,https://www.yelp.com/biz/catch-of-the-day-miami?adjust_creative=e1AJwhqcU3hPEpOOJGLaFQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=e1AJwhqcU3hPEpOOJGLaFQ,33126
Italian,Giovanni's Ristorante,$$,4.5,80,https://www.yelp.com/biz/giovannis-ristorante-miami-2?adjust_creative=e1AJwhqcU3hPEpOOJGLaFQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=e1AJwhqcU3hPEpOOJGLaFQ,33145
Mediterranean,Daily Bread,$,4.0,140,https://www.yelp.com/biz/daily-bread-miami?adjust_creative=e1AJwhqcU3hPEpOOJGLaFQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=e1AJwhqcU3hPEpOOJGLaFQ,33156
Spanish,Casa Juancho Spanish Restaurant,$$$,3.5,219,https://www.yelp.com/biz/casa-juancho-spanish-restaurant-miami?adjust_creative=e1AJwhqcU3hPEpOOJGLaFQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=e1AJwhqcU3hPEpOOJGLaFQ,33135
Italian,Riviera Focacceria Italiana,$$,4.0,138,https://www.yelp.com/biz/riviera-focacceria-italiana-miami?adjust_creative=e1AJwhqcU3hPEpOOJGLaFQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=e1AJwhqcU3hPEpOOJGLaFQ,33137
Gastropubs,Pinch Me Gastrobar & Market,$$,4.5,206,https://www.yelp.com/biz/pinch-me-gastrobar-and-market-coral-gables?adjust_creative=e1AJwhqcU3hPEpOOJGLaFQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=e1AJwhqcU3hPEpOOJGLaFQ,33134
Dim Sum,Canton Palace Chinese Restaurant,$$,4.0,124,https://www.yelp.com/biz/canton-palace-chinese-restaurant-miami?adjust_creative=e1AJwhqcU3hPEpOOJGLaFQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=e1AJwhqcU3hPEpOOJGLaFQ,33144
Japanese,Sushi Ko,$$,3.5,198,https://www.yelp.com/biz/sushi-ko-miami-3?adjust_creative=e1AJwhqcU3hPEpOOJGLaFQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=e1AJwhqcU3hPEpOOJGLaFQ,33155
Food Trucks,El Toro Loco Churrascaria,$$,4.5,78,https://www.yelp.com/biz/el-toro-loco-churrascaria-miami-4?adjust_creative=e1AJwhqcU3hPEpOOJGLaFQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=e1AJwhqcU3hPEpOOJGLaFQ,33143
American (Traditional),Corona Beach House,$$,4.0,220,https://www.yelp.com/biz/corona-beach-house-miami?adjust_creative=e1AJwhqcU3hPEpOOJGLaFQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=e1AJwhqcU3hPEpOOJGLaFQ,33166
Pizza,Fufi Restaurant,$$,4.5,111,https://www.yelp.com/biz/fufi-restaurant-miami?adjust_creative=e1AJwhqcU3hPEpOOJGLaFQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=e1AJwhqcU3hPEpOOJGLaFQ,33137
Cocktail Bars,The Corner,$$,4.0,215,https://www.yelp.com/biz/the-corner-miami?adjust_creative=e1AJwhqcU3hPEpOOJGLaFQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=e1AJwhqcU3hPEpOOJGLaFQ,33136
Sports Bars,Sports Grill Bird Road,$$,4.0,158,https://www.yelp.com/biz/sports-grill-bird-road-miami-2?adjust_creative=e1AJwhqcU3hPEpOOJGLaFQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=e1AJwhqcU3hPEpOOJGLaFQ,33165
Italian,Fi'lia,$$$,4.0,193,https://www.yelp.com/biz/filia-miami-2?adjust_creative=e1AJwhqcU3hPEpOOJGLaFQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=e1AJwhqcU3hPEpOOJGLaFQ,33130
Cafes,Sedici Café Grill,$,4.0,118,https://www.yelp.com/biz/sedici-caf%C3%A9-grill-miami?adjust_creative=e1AJwhqcU3hPEpOOJGLaFQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=e1AJwhqcU3hPEpOOJGLaFQ,33132
Seafood Markets,Casablanca Fish Market/Seafood Bar & Grill,$$$,3.5,355,https://www.yelp.com/biz/casablanca-fish-market-seafood-bar-and-grill-miami?adjust_creative=e1AJwhqcU3hPEpOOJGLaFQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=e1AJwhqcU3hPEpOOJGLaFQ,33128
Salad,Giardino Gourmet Salads,$$,4.5,118,https://www.yelp.com/biz/giardino-gourmet-salads-miami-8?adjust_creative=e1AJwhqcU3hPEpOOJGLaFQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=e1AJwhqcU3hPEpOOJGLaFQ,33143
Cuban,Papo Llega Y Pon,$,4.5,83,https://www.yelp.com/biz/papo-llega-y-pon-miami?adjust_creative=e1AJwhqcU3hPEpOOJGLaFQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=e1AJwhqcU3hPEpOOJGLaFQ,33125
Sushi Bars,Pubbelly Sushi,$$$,4.0,227,https://www.yelp.com/biz/pubbelly-sushi-miami-3?adjust_creative=e1AJwhqcU3hPEpOOJGLaFQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=e1AJwhqcU3hPEpOOJGLaFQ,33131
Bars,Grove Bay Grill,$$,3.5,283,https://www.yelp.com/biz/grove-bay-grill-miami-4?adjust_creative=e1AJwhqcU3hPEpOOJGLaFQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=e1AJwhqcU3hPEpOOJGLaFQ,33133
Cocktail Bars,Bar Nancy,$$,4.5,95,https://www.yelp.com/biz/bar-nancy-miami?adjust_creative=e1AJwhqcU3hPEpOOJGLaFQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=e1AJwhqcU3hPEpOOJGLaFQ,33135
Bars,Marion,$$$,3.5,210,https://www.yelp.com/biz/marion-miami?adjust_creative=e1AJwhqcU3hPEpOOJGLaFQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=e1AJwhqcU3hPEpOOJGLaFQ,33130
Bars,Sherwoods Bistro & Bar,$$,4.5,126,https://www.yelp.com/biz/sherwoods-bistro-and-bar-miami?adjust_creative=e1AJwhqcU3hPEpOOJGLaFQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=e1AJwhqcU3hPEpOOJGLaFQ,33138
Japanese,Moshi Moshi,$$,4.0,138,https://www.yelp.com/biz/moshi-moshi-miami-2?adjust_creative=e1AJwhqcU3hPEpOOJGLaFQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=e1AJwhqcU3hPEpOOJGLaFQ,33129
Chinese,Blackbrick Chinese & Dim Sum,$$,3.5,404,https://www.yelp.com/biz/blackbrick-chinese-and-dim-sum-miami?adjust_creative=e1AJwhqcU3hPEpOOJGLaFQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=e1AJwhqcU3hPEpOOJGLaFQ,33137
Fast Food,The Crazy Toston,$,4.0,135,https://www.yelp.com/biz/the-crazy-toston-miami?adjust_creative=e1AJwhqcU3hPEpOOJGLaFQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=e1AJwhqcU3hPEpOOJGLaFQ,33186
Cocktail Bars,ROK:BRGR American Kitchen and Cocktails,$$,4.0,781,https://www.yelp.com/biz/rok-brgr-american-kitchen-and-cocktails-south-miami-2?adjust_creative=e1AJwhqcU3hPEpOOJGLaFQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=e1AJwhqcU3hPEpOOJGLaFQ,33143
Grocery,Asia Grocery,$$,4.5,51,https://www.yelp.com/biz/asia-grocery-miami?adjust_creative=e1AJwhqcU3hPEpOOJGLaFQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=e1AJwhqcU3hPEpOOJGLaFQ,33155
American (New),Seaspice,$$$$,3.0,577,https://www.yelp.com/biz/seaspice-miami?adjust_creative=e1AJwhqcU3hPEpOOJGLaFQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=e1AJwhqcU3hPEpOOJGLaFQ,33128
Mediterranean,Taula Fresh Mediterranean Food,$,4.5,83,https://www.yelp.com/biz/taula-fresh-mediterranean-food-miami?adjust_creative=e1AJwhqcU3hPEpOOJGLaFQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=e1AJwhqcU3hPEpOOJGLaFQ,33136
Asian Fusion,MOMI Ramen,$$,3.0,591,https://www.yelp.com/biz/momi-ramen-miami?adjust_creative=e1AJwhqcU3hPEpOOJGLaFQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=e1AJwhqcU3hPEpOOJGLaFQ,33130
Mexican,Taquerias El Mexicano,$,3.5,276,https://www.yelp.com/biz/taquerias-el-mexicano-miami-2?adjust_creative=e1AJwhqcU3hPEpOOJGLaFQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=e1AJwhqcU3hPEpOOJGLaFQ,33130
Ice Cream & Frozen Yogurt,Fabulous Ice Cream & Cafe,$,4.5,67,https://www.yelp.com/biz/fabulous-ice-cream-and-cafe-miami-2?adjust_creative=e1AJwhqcU3hPEpOOJGLaFQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=e1AJwhqcU3hPEpOOJGLaFQ,33183
Bakeries,Chocolate Fashion,$$,4.0,302,https://www.yelp.com/biz/chocolate-fashion-coral-gables?adjust_creative=e1AJwhqcU3hPEpOOJGLaFQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=e1AJwhqcU3hPEpOOJGLaFQ,33134
Bakeries,Crumb on Parchment,$$,4.0,176,https://www.yelp.com/biz/crumb-on-parchment-miami?adjust_creative=e1AJwhqcU3hPEpOOJGLaFQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=e1AJwhqcU3hPEpOOJGLaFQ,33137
Juice Bars & Smoothies,Manna Life Food,$$,4.5,106,https://www.yelp.com/biz/manna-life-food-miami?adjust_creative=e1AJwhqcU3hPEpOOJGLaFQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=e1AJwhqcU3hPEpOOJGLaFQ,33132
Steakhouses,Farofa,$,4.5,81,https://www.yelp.com/biz/farofa-miami?adjust_creative=e1AJwhqcU3hPEpOOJGLaFQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=e1AJwhqcU3hPEpOOJGLaFQ,33175
Seafood,Seven Seas Restaurant & Fish Market,$$,4.5,66,https://www.yelp.com/biz/seven-seas-restaurant-and-fish-market-miami-2?adjust_creative=e1AJwhqcU3hPEpOOJGLaFQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=e1AJwhqcU3hPEpOOJGLaFQ,33137
Steakhouses,Wolfgang's Steakhouse,$$$,4.0,162,https://www.yelp.com/biz/wolfgangs-steakhouse-miami?adjust_creative=e1AJwhqcU3hPEpOOJGLaFQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=e1AJwhqcU3hPEpOOJGLaFQ,33132
Italian,Joey's,$$,3.5,407,https://www.yelp.com/biz/joeys-miami-2?adjust_creative=e1AJwhqcU3hPEpOOJGLaFQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=e1AJwhqcU3hPEpOOJGLaFQ,33127
Spanish,Delicias de España,$$,3.5,169,https://www.yelp.com/biz/delicias-de-espa%C3%B1a-miami-9?adjust_creative=e1AJwhqcU3hPEpOOJGLaFQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=e1AJwhqcU3hPEpOOJGLaFQ,33155
Italian,Jack's Miami,$$,4.0,174,https://www.yelp.com/biz/jacks-miami-miami-2?adjust_creative=e1AJwhqcU3hPEpOOJGLaFQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=e1AJwhqcU3hPEpOOJGLaFQ,33137
Bakeries,El Brazo Fuerte Bakery,$,4.0,81,https://www.yelp.com/biz/el-brazo-fuerte-bakery-miami?adjust_creative=e1AJwhqcU3hPEpOOJGLaFQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=e1AJwhqcU3hPEpOOJGLaFQ,33145
South African,Big Easy Wine Bar & Grill,$$,4.0,194,https://www.yelp.com/biz/big-easy-wine-bar-and-grill-miami?adjust_creative=e1AJwhqcU3hPEpOOJGLaFQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=e1AJwhqcU3hPEpOOJGLaFQ,33130
American (New),Pincho Factory,$$,4.0,153,https://www.yelp.com/biz/pincho-factory-miami-3?adjust_creative=e1AJwhqcU3hPEpOOJGLaFQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=e1AJwhqcU3hPEpOOJGLaFQ,33186
American (Traditional),109 Burger Joint,$$,3.5,243,https://www.yelp.com/biz/109-burger-joint-miami?adjust_creative=e1AJwhqcU3hPEpOOJGLaFQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=e1AJwhqcU3hPEpOOJGLaFQ,33174
Middle Eastern,Rice House of Kabob,$$,4.0,174,https://www.yelp.com/biz/rice-house-of-kabob-miami?adjust_creative=e1AJwhqcU3hPEpOOJGLaFQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=e1AJwhqcU3hPEpOOJGLaFQ,33172
Coffee & Tea,Cafe Demetrio,$$,4.0,250,https://www.yelp.com/biz/cafe-demetrio-coral-gables?adjust_creative=e1AJwhqcU3hPEpOOJGLaFQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=e1AJwhqcU3hPEpOOJGLaFQ,33134
Pizza,Tutto Pizza Beer House,$$,4.0,158,https://www.yelp.com/biz/tutto-pizza-beer-house-miami-2?adjust_creative=e1AJwhqcU3hPEpOOJGLaFQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=e1AJwhqcU3hPEpOOJGLaFQ,33129
Bowling,Splitsville,$$,3.5,242,https://www.yelp.com/biz/splitsville-miami?adjust_creative=e1AJwhqcU3hPEpOOJGLaFQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=e1AJwhqcU3hPEpOOJGLaFQ,33143
Indian,Punjab Indian Cafe,$$,4.5,77,https://www.yelp.com/biz/punjab-indian-cafe-miami-2?adjust_creative=e1AJwhqcU3hPEpOOJGLaFQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=e1AJwhqcU3hPEpOOJGLaFQ,33144
Mexican,Lime Fresh Mexican Grill,$,4.0,180,https://www.yelp.com/biz/lime-fresh-mexican-grill-miami-7?adjust_creative=e1AJwhqcU3hPEpOOJGLaFQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=e1AJwhqcU3hPEpOOJGLaFQ,33186
Lounges,Cafeina Wynwood Lounge,$$,4.0,190,https://www.yelp.com/biz/cafeina-wynwood-lounge-miami?adjust_creative=e1AJwhqcU3hPEpOOJGLaFQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=e1AJwhqcU3hPEpOOJGLaFQ,33127
Gastropubs,Neme Gastro Bar,$$,4.0,136,https://www.yelp.com/biz/neme-gastro-bar-miami?adjust_creative=e1AJwhqcU3hPEpOOJGLaFQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=e1AJwhqcU3hPEpOOJGLaFQ,33145
Beer Gardens,Brick,$$,3.5,238,https://www.yelp.com/biz/brick-miami-2?adjust_creative=e1AJwhqcU3hPEpOOJGLaFQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=e1AJwhqcU3hPEpOOJGLaFQ,33127
Spanish,El Manchego Restaurant,$$,4.5,49,https://www.yelp.com/biz/el-manchego-restaurant-miami?adjust_creative=e1AJwhqcU3hPEpOOJGLaFQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=e1AJwhqcU3hPEpOOJGLaFQ,33165
Bars,Havana 1957 - Brickell,$$,3.5,312,https://www.yelp.com/biz/havana-1957-brickell-miami-2?adjust_creative=e1AJwhqcU3hPEpOOJGLaFQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=e1AJwhqcU3hPEpOOJGLaFQ,33131
Breakfast & Brunch,Balans Restaurant & Bar - Brickell,$$,3.5,441,https://www.yelp.com/biz/balans-restaurant-and-bar-brickell-miami?adjust_creative=e1AJwhqcU3hPEpOOJGLaFQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=e1AJwhqcU3hPEpOOJGLaFQ,33130
Mexican,Las Cazuelas,$$,4.0,220,https://www.yelp.com/biz/las-cazuelas-miami?adjust_creative=e1AJwhqcU3hPEpOOJGLaFQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=e1AJwhqcU3hPEpOOJGLaFQ,33186
Gastropubs,Tap 42,$$,4.0,162,https://www.yelp.com/biz/tap-42-miami?adjust_creative=e1AJwhqcU3hPEpOOJGLaFQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=e1AJwhqcU3hPEpOOJGLaFQ,33137
Breakfast & Brunch,El Atlakat,$$,4.0,170,https://www.yelp.com/biz/el-atlakat-miami-6?adjust_creative=e1AJwhqcU3hPEpOOJGLaFQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=e1AJwhqcU3hPEpOOJGLaFQ,33165
Burgers,Bobby's Burger Palace,$$,3.0,381,https://www.yelp.com/biz/bobbys-burger-palace-miami-2?adjust_creative=e1AJwhqcU3hPEpOOJGLaFQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=e1AJwhqcU3hPEpOOJGLaFQ,33156
American (New),The Arketekt by Aficionados,$$,4.5,79,https://www.yelp.com/biz/the-arketekt-by-aficionados-miami?adjust_creative=e1AJwhqcU3hPEpOOJGLaFQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=e1AJwhqcU3hPEpOOJGLaFQ,33131
Cafes,GreenLife Organic Bistro,$$,4.0,189,https://www.yelp.com/biz/greenlife-organic-bistro-coral-gables-3?adjust_creative=e1AJwhqcU3hPEpOOJGLaFQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=e1AJwhqcU3hPEpOOJGLaFQ,33134
Coffee & Tea,Macondo Coffee Roasters,$,4.5,374,https://www.yelp.com/biz/macondo-coffee-roasters-doral?adjust_creative=e1AJwhqcU3hPEpOOJGLaFQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=e1AJwhqcU3hPEpOOJGLaFQ,33172
Pizza,Moto Moto Pizza Cafe & Grill Pizza,$,4.5,57,https://www.yelp.com/biz/moto-moto-pizza-cafe-and-grill-pizza-miami?adjust_creative=e1AJwhqcU3hPEpOOJGLaFQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=e1AJwhqcU3hPEpOOJGLaFQ,33143
Cuban,Latinlite by Fat Busters,$,4.5,54,https://www.yelp.com/biz/latinlite-by-fat-busters-miami?adjust_creative=e1AJwhqcU3hPEpOOJGLaFQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=e1AJwhqcU3hPEpOOJGLaFQ,33184
Pizza,Spritz Pizzeria,$$,3.5,159,https://www.yelp.com/biz/spritz-pizzeria-miami-2?adjust_creative=e1AJwhqcU3hPEpOOJGLaFQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=e1AJwhqcU3hPEpOOJGLaFQ,33134
Pizza,Farinelli 1937,$$,4.0,136,https://www.yelp.com/biz/farinelli-1937-miami?adjust_creative=e1AJwhqcU3hPEpOOJGLaFQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=e1AJwhqcU3hPEpOOJGLaFQ,33133
French,Downtown Bistro,$$,4.5,93,https://www.yelp.com/biz/downtown-bistro-miami-2?adjust_creative=e1AJwhqcU3hPEpOOJGLaFQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=e1AJwhqcU3hPEpOOJGLaFQ,33131
Seafood,Monty's Coconut Grove,$$,3.0,529,https://www.yelp.com/biz/montys-coconut-grove-miami-3?adjust_creative=e1AJwhqcU3hPEpOOJGLaFQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=e1AJwhqcU3hPEpOOJGLaFQ,33133
American (Traditional),Chuck Wagon Restaurant,$,4.0,172,https://www.yelp.com/biz/chuck-wagon-restaurant-miami-2?adjust_creative=e1AJwhqcU3hPEpOOJGLaFQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=e1AJwhqcU3hPEpOOJGLaFQ,33183
Korean,Fuchai,$$,4.0,117,https://www.yelp.com/biz/fuchai-miami-2?adjust_creative=e1AJwhqcU3hPEpOOJGLaFQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=e1AJwhqcU3hPEpOOJGLaFQ,33137
Seafood,Chef Creole Seafood & Catering,$,4.0,155,https://www.yelp.com/biz/chef-creole-seafood-and-catering-miami?adjust_creative=e1AJwhqcU3hPEpOOJGLaFQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=e1AJwhqcU3hPEpOOJGLaFQ,33127
Caribbean,Clive's Cafe,$$,4.5,90,https://www.yelp.com/biz/clives-cafe-miami-2?adjust_creative=e1AJwhqcU3hPEpOOJGLaFQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=e1AJwhqcU3hPEpOOJGLaFQ,33127
Caribbean,B & M Market & Rhoti Shop,$,4.5,74,https://www.yelp.com/biz/b-and-m-market-and-rhoti-shop-miami?adjust_creative=e1AJwhqcU3hPEpOOJGLaFQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=e1AJwhqcU3hPEpOOJGLaFQ,33138
Cocktail Bars,The Anderson,$$,4.0,144,https://www.yelp.com/biz/the-anderson-miami?adjust_creative=e1AJwhqcU3hPEpOOJGLaFQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=e1AJwhqcU3hPEpOOJGLaFQ,33138
Italian,Salvatore D,$$,4.0,135,https://www.yelp.com/biz/salvatore-d-miami-6?adjust_creative=e1AJwhqcU3hPEpOOJGLaFQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=e1AJwhqcU3hPEpOOJGLaFQ,33173
Pizza,A Little Bit of Philly,$,4.5,271,https://www.yelp.com/biz/a-little-bit-of-philly-virginia-gardens?adjust_creative=e1AJwhqcU3hPEpOOJGLaFQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=e1AJwhqcU3hPEpOOJGLaFQ,33166
